province_id, district_name, location_name, ward_no
1,Solukhumbu,Solu Dudhkunda Municipality,1
1,Solukhumbu,Solu Dudhkunda Municipality,2
1,Solukhumbu,Solu Dudhkunda Municipality,3
1,Solukhumbu,Solu Dudhkunda Municipality,4
1,Solukhumbu,Solu Dudhkunda Municipality,5
1,Solukhumbu,Solu Dudhkunda Municipality,6
1,Solukhumbu,Solu Dudhkunda Municipality,7
1,Solukhumbu,Solu Dudhkunda Municipality,8
1,Solukhumbu,Solu Dudhkunda Municipality,9
1,Solukhumbu,Solu Dudhkunda Municipality,10
2,Mahotari,Sonama Rural Municipality,1
2,Mahotari,Sonama Rural Municipality,2
2,Mahotari,Sonama Rural Municipality,3
2,Mahotari,Sonama Rural Municipality,4
2,Mahotari,Sonama Rural Municipality,5
2,Mahotari,Sonama Rural Municipality,6
2,Mahotari,Sonama Rural Municipality,7
2,Mahotari,Sonama Rural Municipality,8
6,Mugu,Soru Rural Municipality,3
6,Mugu,Soru Rural Municipality,7
6,Mugu,Soru Rural Municipality,1
6,Mugu,Soru Rural Municipality,2
6,Mugu,Soru Rural Municipality,4
6,Mugu,Soru Rural Municipality,5
6,Mugu,Soru Rural Municipality,6
6,Mugu,Soru Rural Municipality,8
6,Mugu,Soru Rural Municipality,9
6,Mugu,Soru Rural Municipality,10
6,Mugu,Soru Rural Municipality,11
1,Solukhumbu,Sotang Rural Municipality,1
1,Solukhumbu,Sotang Rural Municipality,2
1,Solukhumbu,Sotang Rural Municipality,3
1,Solukhumbu,Sotang Rural Municipality,4
1,Solukhumbu,Sotang Rural Municipality,5
2,Bara,Subarna Rural Municipality,6
2,Bara,Subarna Rural Municipality,1
2,Bara,Subarna Rural Municipality,2
2,Bara,Subarna Rural Municipality,3
2,Bara,Subarna Rural Municipality,4
2,Bara,Subarna Rural Municipality,5
2,Bara,Subarna Rural Municipality,7
2,Bara,Subarna Rural Municipality,8
5,Rolpa,Subarnabati Rural Municipality,1
5,Rolpa,Subarnabati Rural Municipality,2
5,Rolpa,Subarnabati Rural Municipality,3
5,Rolpa,Subarnabati Rural Municipality,4
5,Rolpa,Subarnabati Rural Municipality,5
5,Rolpa,Subarnabati Rural Municipality,6
5,Rolpa,Subarnabati Rural Municipality,7
5,Rolpa,Subarnabati Rural Municipality,8
5,Kapilbastu,Suddhodhan Rural Municipality,1
5,Kapilbastu,Suddhodhan Rural Municipality,2
5,Kapilbastu,Suddhodhan Rural Municipality,3
5,Kapilbastu,Suddhodhan Rural Municipality,4
5,Kapilbastu,Suddhodhan Rural Municipality,5
5,Kapilbastu,Suddhodhan Rural Municipality,6
5,Rupandehi,Suddodhan Rural Municipality,1
5,Rupandehi,Suddodhan Rural Municipality,3
5,Rupandehi,Suddodhan Rural Municipality,6
5,Rupandehi,Suddodhan Rural Municipality,2
5,Rupandehi,Suddodhan Rural Municipality,4
5,Rupandehi,Suddodhan Rural Municipality,5
5,Rupandehi,Suddodhan Rural Municipality,7
2,Siraha,Sukhipur Municipality,5
2,Siraha,Sukhipur Municipality,1
2,Siraha,Sukhipur Municipality,2
2,Siraha,Sukhipur Municipality,3
2,Siraha,Sukhipur Municipality,4
2,Siraha,Sukhipur Municipality,6
2,Siraha,Sukhipur Municipality,7
2,Siraha,Sukhipur Municipality,8
2,Siraha,Sukhipur Municipality,9
2,Siraha,Sukhipur Municipality,10
5,Rolpa,Sukidaha Rural Municipality,1
5,Rolpa,Sukidaha Rural Municipality,2
5,Rolpa,Sukidaha Rural Municipality,3
5,Rolpa,Sukidaha Rural Municipality,4
5,Rolpa,Sukidaha Rural Municipality,5
5,Rolpa,Sukidaha Rural Municipality,6
5,Rolpa,Sukidaha Rural Municipality,7
4,Gorkha,Sulikot Rural Municipality,1
4,Gorkha,Sulikot Rural Municipality,2
4,Gorkha,Sulikot Rural Municipality,3
4,Gorkha,Sulikot Rural Municipality,4
4,Gorkha,Sulikot Rural Municipality,5
4,Gorkha,Sulikot Rural Municipality,6
4,Gorkha,Sulikot Rural Municipality,7
4,Gorkha,Sulikot Rural Municipality,8
3,Ramechap,Sunapati Rural Municipality,1
3,Ramechap,Sunapati Rural Municipality,2
3,Ramechap,Sunapati Rural Municipality,3
3,Ramechap,Sunapati Rural Municipality,4
3,Ramechap,Sunapati Rural Municipality,5
1,Morang,Sunawarsi Municipality,4
1,Morang,Sunawarsi Municipality,7
1,Morang,Sunawarsi Municipality,9
1,Morang,Sunawarsi Municipality,1
1,Morang,Sunawarsi Municipality,2
1,Morang,Sunawarsi Municipality,3
1,Morang,Sunawarsi Municipality,5
1,Morang,Sunawarsi Municipality,6
1,Morang,Sunawarsi Municipality,8
5,Rolpa,Sunchhahari Rural Municipality,1
5,Rolpa,Sunchhahari Rural Municipality,2
5,Rolpa,Sunchhahari Rural Municipality,3
5,Rolpa,Sunchhahari Rural Municipality,4
5,Rolpa,Sunchhahari Rural Municipality,5
5,Rolpa,Sunchhahari Rural Municipality,6
5,Rolpa,Sunchhahari Rural Municipality,7
4,Lamjung,Sundar Bajar Municipality,2
4,Lamjung,Sundar Bajar Municipality,1
4,Lamjung,Sundar Bajar Municipality,3
4,Lamjung,Sundar Bajar Municipality,4
4,Lamjung,Sundar Bajar Municipality,5
4,Lamjung,Sundar Bajar Municipality,6
4,Lamjung,Sundar Bajar Municipality,7
4,Lamjung,Sundar Bajar Municipality,8
4,Lamjung,Sundar Bajar Municipality,9
4,Lamjung,Sundar Bajar Municipality,10
4,Lamjung,Sundar Bajar Municipality,11
1,Morang,Sundarharaincha  Municipality,4
1,Morang,Sundarharaincha  Municipality,1
1,Morang,Sundarharaincha  Municipality,2
1,Morang,Sundarharaincha  Municipality,3
1,Morang,Sundarharaincha  Municipality,5
1,Morang,Sundarharaincha  Municipality,6
1,Morang,Sundarharaincha  Municipality,7
1,Morang,Sundarharaincha  Municipality,8
1,Morang,Sundarharaincha  Municipality,9
1,Morang,Sundarharaincha  Municipality,10
1,Morang,Sundarharaincha  Municipality,11
1,Morang,Sundarharaincha  Municipality,12
1,Okhaldhunga,Sunkoshi Rural Municipality,1
1,Okhaldhunga,Sunkoshi Rural Municipality,2
1,Okhaldhunga,Sunkoshi Rural Municipality,3
1,Okhaldhunga,Sunkoshi Rural Municipality,4
1,Okhaldhunga,Sunkoshi Rural Municipality,5
1,Okhaldhunga,Sunkoshi Rural Municipality,6
1,Okhaldhunga,Sunkoshi Rural Municipality,7
1,Okhaldhunga,Sunkoshi Rural Municipality,8
1,Okhaldhunga,Sunkoshi Rural Municipality,9
1,Okhaldhunga,Sunkoshi Rural Municipality,10
1,Udaya Pur,Sunkoshi Rural Municipality,1
1,Udaya Pur,Sunkoshi Rural Municipality,2
1,Udaya Pur,Sunkoshi Rural Municipality,3
1,Udaya Pur,Sunkoshi Rural Municipality,4
1,Udaya Pur,Sunkoshi Rural Municipality,5
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),1
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),2
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),3
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),4
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),5
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),6
3,Sindhuli,Sunkoshi Rural Municipality(Sindhuli),7
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),1
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),2
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),3
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),4
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),5
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),6
3,Sindhupalchok,Sunkoshi Rural Municipality(Sindhupalchowk),7
5,Nawalparasi,Sunwal Municipality,9
5,Nawalparasi,Sunwal Municipality,1
5,Nawalparasi,Sunwal Municipality,2
5,Nawalparasi,Sunwal Municipality,3
5,Nawalparasi,Sunwal Municipality,4
5,Nawalparasi,Sunwal Municipality,5
5,Nawalparasi,Sunwal Municipality,6
5,Nawalparasi,Sunwal Municipality,7
5,Nawalparasi,Sunwal Municipality,8
5,Nawalparasi,Sunwal Municipality,10
5,Nawalparasi,Sunwal Municipality,11
5,Nawalparasi,Sunwal Municipality,12
5,Nawalparasi,Sunwal Municipality,13
7,Bajhang,Surma Rural Municipality,1
7,Bajhang,Surma Rural Municipality,2
7,Bajhang,Surma Rural Municipality,3
7,Bajhang,Surma Rural Municipality,4
7,Bajhang,Surma Rural Municipality,5
7,Baitadi,Surnaya Rural Municipality,5
7,Baitadi,Surnaya Rural Municipality,7
7,Baitadi,Surnaya Rural Municipality,1
7,Baitadi,Surnaya Rural Municipality,2
7,Baitadi,Surnaya Rural Municipality,3
7,Baitadi,Surnaya Rural Municipality,4
7,Baitadi,Surnaya Rural Municipality,6
7,Baitadi,Surnaya Rural Municipality,8
2,Saptari,Surunga Municipality,5
2,Saptari,Surunga Municipality,10
2,Saptari,Surunga Municipality,1
2,Saptari,Surunga Municipality,2
2,Saptari,Surunga Municipality,3
2,Saptari,Surunga Municipality,4
2,Saptari,Surunga Municipality,6
2,Saptari,Surunga Municipality,7
2,Saptari,Surunga Municipality,8
2,Saptari,Surunga Municipality,9
2,Saptari,Surunga Municipality,11
3,Bhaktapur,Surya Binayak Municipality,6
3,Bhaktapur,Surya Binayak Municipality,10
3,Bhaktapur,Surya Binayak Municipality,1
3,Bhaktapur,Surya Binayak Municipality,2
3,Bhaktapur,Surya Binayak Municipality,3
3,Bhaktapur,Surya Binayak Municipality,4
3,Bhaktapur,Surya Binayak Municipality,5
3,Bhaktapur,Surya Binayak Municipality,7
3,Bhaktapur,Surya Binayak Municipality,8
3,Bhaktapur,Surya Binayak Municipality,9
3,Nuwakot,Suryagadhi Rural Municipality,1
3,Nuwakot,Suryagadhi Rural Municipality,2
3,Nuwakot,Suryagadhi Rural Municipality,3
3,Nuwakot,Suryagadhi Rural Municipality,4
3,Nuwakot,Suryagadhi Rural Municipality,5
1,Ilam,Suryodaya Municipality,4
1,Ilam,Suryodaya Municipality,9
1,Ilam,Suryodaya Municipality,11
1,Ilam,Suryodaya Municipality,12
1,Ilam,Suryodaya Municipality,1
1,Ilam,Suryodaya Municipality,2
1,Ilam,Suryodaya Municipality,3
1,Ilam,Suryodaya Municipality,5
1,Ilam,Suryodaya Municipality,6
1,Ilam,Suryodaya Municipality,7
1,Ilam,Suryodaya Municipality,8
1,Ilam,Suryodaya Municipality,10
1,Ilam,Suryodaya Municipality,13
1,Ilam,Suryodaya Municipality,14
5,Nawalparasi,Susta Rural Municipality,2
5,Nawalparasi,Susta Rural Municipality,1
5,Nawalparasi,Susta Rural Municipality,3
5,Nawalparasi,Susta Rural Municipality,4
5,Nawalparasi,Susta Rural Municipality,5
7,Bajura,Swami Kartik Rural Municipality,1
7,Bajura,Swami Kartik Rural Municipality,2
7,Bajura,Swami Kartik Rural Municipality,3
7,Bajura,Swami Kartik Rural Municipality,4
7,Bajura,Swami Kartik Rural Municipality,5
5,Pyuthan,Sworgadwari Municipality,6
5,Pyuthan,Sworgadwari Municipality,9
5,Pyuthan,Sworgadwari Municipality,1
5,Pyuthan,Sworgadwari Municipality,2
5,Pyuthan,Sworgadwari Municipality,3
5,Pyuthan,Sworgadwari Municipality,4
5,Pyuthan,Sworgadwari Municipality,5
5,Pyuthan,Sworgadwari Municipality,7
5,Pyuthan,Sworgadwari Municipality,8
3,Nuwakot,Tadi Rural Municipality,1
3,Nuwakot,Tadi Rural Municipality,2
3,Nuwakot,Tadi Rural Municipality,3
3,Nuwakot,Tadi Rural Municipality,4
3,Nuwakot,Tadi Rural Municipality,5
3,Nuwakot,Tadi Rural Municipality,6
7,Bajhang,Talkot Rural Municipality,4
7,Bajhang,Talkot Rural Municipality,6
7,Bajhang,Talkot Rural Municipality,1
7,Bajhang,Talkot Rural Municipality,2
7,Bajhang,Talkot Rural Municipality,3
7,Bajhang,Talkot Rural Municipality,5
7,Bajhang,Talkot Rural Municipality,7
3,Dolakha,Tamakoshi Rural Municipality,1
3,Dolakha,Tamakoshi Rural Municipality,2
3,Dolakha,Tamakoshi Rural Municipality,3
3,Dolakha,Tamakoshi Rural Municipality,4
3,Dolakha,Tamakoshi Rural Municipality,5
3,Dolakha,Tamakoshi Rural Municipality,6
3,Dolakha,Tamakoshi Rural Municipality,7
4,Baglung,Tamankhola Rural Municipality,1
4,Baglung,Tamankhola Rural Municipality,2
4,Baglung,Tamankhola Rural Municipality,3
4,Baglung,Tamankhola Rural Municipality,4
4,Baglung,Tamankhola Rural Municipality,5
4,Baglung,Tamankhola Rural Municipality,6
6,Humla,Tanjakot Rural Municipality,1
6,Humla,Tanjakot Rural Municipality,2
6,Humla,Tanjakot Rural Municipality,3
6,Humla,Tanjakot Rural Municipality,4
6,Humla,Tanjakot Rural Municipality,5
5,Palpa,Tansen Municipality,1
5,Palpa,Tansen Municipality,2
5,Palpa,Tansen Municipality,3
5,Palpa,Tansen Municipality,4
5,Palpa,Tansen Municipality,5
5,Palpa,Tansen Municipality,6
5,Palpa,Tansen Municipality,7
5,Palpa,Tansen Municipality,8
5,Palpa,Tansen Municipality,9
5,Palpa,Tansen Municipality,10
5,Palpa,Tansen Municipality,11
5,Palpa,Tansen Municipality,12
5,Palpa,Tansen Municipality,13
5,Palpa,Tansen Municipality,14
1,Udaya Pur,Tapli Rural Municipality,1
1,Udaya Pur,Tapli Rural Municipality,2
1,Udaya Pur,Tapli Rural Municipality,3
1,Udaya Pur,Tapli Rural Municipality,4
1,Udaya Pur,Tapli Rural Municipality,5
4,Baglung,Tarakhola Rural Municipality,1
4,Baglung,Tarakhola Rural Municipality,2
4,Baglung,Tarakhola Rural Municipality,3
4,Baglung,Tarakhola Rural Municipality,4
4,Baglung,Tarakhola Rural Municipality,5
3,Kathmandu,Tarkeshwor Municipality,1
3,Kathmandu,Tarkeshwor Municipality,2
3,Kathmandu,Tarkeshwor Municipality,3
3,Kathmandu,Tarkeshwor Municipality,4
3,Kathmandu,Tarkeshwor Municipality,5
3,Kathmandu,Tarkeshwor Municipality,6
3,Kathmandu,Tarkeshwor Municipality,7
3,Kathmandu,Tarkeshwor Municipality,8
3,Kathmandu,Tarkeshwor Municipality,9
3,Kathmandu,Tarkeshwor Municipality,10
3,Kathmandu,Tarkeshwor Municipality,11
3,Nuwakot,Tarkeshwor Rural Municipality,1
3,Nuwakot,Tarkeshwor Rural Municipality,2
3,Nuwakot,Tarkeshwor Rural Municipality,3
3,Nuwakot,Tarkeshwor Rural Municipality,4
3,Nuwakot,Tarkeshwor Rural Municipality,5
3,Nuwakot,Tarkeshwor Rural Municipality,6
6,Jumla,Tatopani Rural Municipality,1
6,Jumla,Tatopani Rural Municipality,2
6,Jumla,Tatopani Rural Municipality,3
6,Jumla,Tatopani Rural Municipality,4
6,Jumla,Tatopani Rural Municipality,5
6,Jumla,Tatopani Rural Municipality,6
6,Jumla,Tatopani Rural Municipality,7
6,Jumla,Tatopani Rural Municipality,8
3,Kavre,Temal Rural Municipality,1
3,Kavre,Temal Rural Municipality,2
3,Kavre,Temal Rural Municipality,3
3,Kavre,Temal Rural Municipality,4
3,Kavre,Temal Rural Municipality,5
3,Kavre,Temal Rural Municipality,6
3,Kavre,Temal Rural Municipality,7
3,Kavre,Temal Rural Municipality,8
3,Kavre,Temal Rural Municipality,9
3,Makawanpur,Thaha Municipality,1
3,Makawanpur,Thaha Municipality,2
3,Makawanpur,Thaha Municipality,3
3,Makawanpur,Thaha Municipality,4
3,Makawanpur,Thaha Municipality,5
3,Makawanpur,Thaha Municipality,6
3,Makawanpur,Thaha Municipality,7
3,Makawanpur,Thaha Municipality,8
3,Makawanpur,Thaha Municipality,9
3,Makawanpur,Thaha Municipality,10
3,Makawanpur,Thaha Municipality,11
3,Makawanpur,Thaha Municipality,12
3,Dhading,Thakre Rural Municipality,1
3,Dhading,Thakre Rural Municipality,2
3,Dhading,Thakre Rural Municipality,3
3,Dhading,Thakre Rural Municipality,4
3,Dhading,Thakre Rural Municipality,5
3,Dhading,Thakre Rural Municipality,6
3,Dhading,Thakre Rural Municipality,7
3,Dhading,Thakre Rural Municipality,8
3,Dhading,Thakre Rural Municipality,9
3,Dhading,Thakre Rural Municipality,10
3,Dhading,Thakre Rural Municipality,11
5,Bardiya,Thakurbaba Municipality,8
5,Bardiya,Thakurbaba Municipality,1
5,Bardiya,Thakurbaba Municipality,2
5,Bardiya,Thakurbaba Municipality,3
5,Bardiya,Thakurbaba Municipality,4
5,Bardiya,Thakurbaba Municipality,5
5,Bardiya,Thakurbaba Municipality,6
5,Bardiya,Thakurbaba Municipality,7
5,Bardiya,Thakurbaba Municipality,9
7,Bajhang,Thalara Rural Municipality,1
7,Bajhang,Thalara Rural Municipality,2
7,Bajhang,Thalara Rural Municipality,3
7,Bajhang,Thalara Rural Municipality,4
7,Bajhang,Thalara Rural Municipality,5
7,Bajhang,Thalara Rural Municipality,6
7,Bajhang,Thalara Rural Municipality,7
7,Bajhang,Thalara Rural Municipality,8
7,Bajhang,Thalara Rural Municipality,9
6,Dailekh,Thantikandh Rural Municipality,1
6,Dailekh,Thantikandh Rural Municipality,2
6,Dailekh,Thantikandh Rural Municipality,3
6,Dailekh,Thantikandh Rural Municipality,4
6,Dailekh,Thantikandh Rural Municipality,5
6,Dailekh,Thantikandh Rural Municipality,6
4,Mustang,Thasang Rural Municipality,1
4,Mustang,Thasang Rural Municipality,2
4,Mustang,Thasang Rural Municipality,3
4,Mustang,Thasang Rural Municipality,4
4,Mustang,Thasang Rural Municipality,5
5,Rolpa,Thawang Rural Municipality,1
5,Rolpa,Thawang Rural Municipality,2
5,Rolpa,Thawang Rural Municipality,3
5,Rolpa,Thawang Rural Municipality,4
5,Rolpa,Thawang Rural Municipality,5
2,Parsa,Thori Rural Municipality,1
2,Parsa,Thori Rural Municipality,2
2,Parsa,Thori Rural Municipality,3
2,Parsa,Thori Rural Municipality,4
2,Parsa,Thori Rural Municipality,5
6,Dolpa,Thuli Bheri Municipality,1
6,Dolpa,Thuli Bheri Municipality,2
6,Dolpa,Thuli Bheri Municipality,3
6,Dolpa,Thuli Bheri Municipality,4
6,Dolpa,Thuli Bheri Municipality,5
6,Dolpa,Thuli Bheri Municipality,6
6,Dolpa,Thuli Bheri Municipality,7
6,Dolpa,Thuli Bheri Municipality,8
6,Dolpa,Thuli Bheri Municipality,9
6,Dolpa,Thuli Bheri Municipality,10
6,Dolpa,Thuli Bheri Municipality,11
7,Kailali,Tikapur Municipality,1
7,Kailali,Tikapur Municipality,2
7,Kailali,Tikapur Municipality,3
7,Kailali,Tikapur Municipality,4
7,Kailali,Tikapur Municipality,5
7,Kailali,Tikapur Municipality,6
7,Kailali,Tikapur Municipality,7
7,Kailali,Tikapur Municipality,8
7,Kailali,Tikapur Municipality,9
6,Jumla,Tila Rural Municipality,1
6,Jumla,Tila Rural Municipality,2
6,Jumla,Tila Rural Municipality,3
6,Jumla,Tila Rural Municipality,4
6,Jumla,Tila Rural Municipality,5
6,Jumla,Tila Rural Municipality,6
6,Jumla,Tila Rural Municipality,7
6,Jumla,Tila Rural Municipality,8
6,Jumla,Tila Rural Municipality,9
6,Kalikot,Tilagupha Municipality,1
6,Kalikot,Tilagupha Municipality,2
6,Kalikot,Tilagupha Municipality,3
6,Kalikot,Tilagupha Municipality,4
6,Kalikot,Tilagupha Municipality,5
6,Kalikot,Tilagupha Municipality,6
6,Kalikot,Tilagupha Municipality,7
6,Kalikot,Tilagupha Municipality,8
6,Kalikot,Tilagupha Municipality,9
6,Kalikot,Tilagupha Municipality,10
6,Kalikot,Tilagupha Municipality,11
2,Saptari,Tilathi Koiladi Rural Municipality,3
2,Saptari,Tilathi Koiladi Rural Municipality,8
2,Saptari,Tilathi Koiladi Rural Municipality,1
2,Saptari,Tilathi Koiladi Rural Municipality,2
2,Saptari,Tilathi Koiladi Rural Municipality,4
2,Saptari,Tilathi Koiladi Rural Municipality,5
2,Saptari,Tilathi Koiladi Rural Municipality,6
2,Saptari,Tilathi Koiladi Rural Municipality,7
5,Rupandehi,Tilottama Municipality,4
5,Rupandehi,Tilottama Municipality,11
5,Rupandehi,Tilottama Municipality,12
5,Rupandehi,Tilottama Municipality,1
5,Rupandehi,Tilottama Municipality,2
5,Rupandehi,Tilottama Municipality,3
5,Rupandehi,Tilottama Municipality,5
5,Rupandehi,Tilottama Municipality,6
5,Rupandehi,Tilottama Municipality,7
5,Rupandehi,Tilottama Municipality,8
5,Rupandehi,Tilottama Municipality,9
5,Rupandehi,Tilottama Municipality,10
5,Rupandehi,Tilottama Municipality,13
5,Rupandehi,Tilottama Municipality,14
5,Rupandehi,Tilottama Municipality,15
5,Rupandehi,Tilottama Municipality,16
5,Rupandehi,Tilottama Municipality,17
5,Palpa,Tinau Rural Municipality,1
5,Palpa,Tinau Rural Municipality,2
5,Palpa,Tinau Rural Municipality,3
5,Palpa,Tinau Rural Municipality,4
5,Palpa,Tinau Rural Municipality,5
5,Palpa,Tinau Rural Municipality,6
3,Sindhuli,Tinpatan Rural Municipality,1
3,Sindhuli,Tinpatan Rural Municipality,2
3,Sindhuli,Tinpatan Rural Municipality,3
3,Sindhuli,Tinpatan Rural Municipality,4
3,Sindhuli,Tinpatan Rural Municipality,5
3,Sindhuli,Tinpatan Rural Municipality,6
3,Sindhuli,Tinpatan Rural Municipality,7
3,Sindhuli,Tinpatan Rural Municipality,8
3,Sindhuli,Tinpatan Rural Municipality,9
3,Sindhuli,Tinpatan Rural Municipality,10
3,Sindhuli,Tinpatan Rural Municipality,11
2,Saptari,Tirahut Rural Municipality,1
2,Saptari,Tirahut Rural Municipality,2
2,Saptari,Tirahut Rural Municipality,3
2,Saptari,Tirahut Rural Municipality,4
2,Saptari,Tirahut Rural Municipality,5
3,Kathmandu,Tokha Municipality,1
3,Kathmandu,Tokha Municipality,2
3,Kathmandu,Tokha Municipality,3
3,Kathmandu,Tokha Municipality,4
3,Kathmandu,Tokha Municipality,5
3,Kathmandu,Tokha Municipality,6
3,Kathmandu,Tokha Municipality,7
3,Kathmandu,Tokha Municipality,8
3,Kathmandu,Tokha Municipality,9
3,Kathmandu,Tokha Municipality,10
3,Kathmandu,Tokha Municipality,11
6,Jajarkot,Tribeni Nalagad Municipality,10
6,Jajarkot,Tribeni Nalagad Municipality,1
6,Jajarkot,Tribeni Nalagad Municipality,2
6,Jajarkot,Tribeni Nalagad Municipality,3
6,Jajarkot,Tribeni Nalagad Municipality,4
6,Jajarkot,Tribeni Nalagad Municipality,5
6,Jajarkot,Tribeni Nalagad Municipality,6
6,Jajarkot,Tribeni Nalagad Municipality,7
6,Jajarkot,Tribeni Nalagad Municipality,8
6,Jajarkot,Tribeni Nalagad Municipality,9
6,Jajarkot,Tribeni Nalagad Municipality,11
6,Jajarkot,Tribeni Nalagad Municipality,12
6,Jajarkot,Tribeni Nalagad Municipality,13
7,Bajura,Tribeni Municipality,1
7,Bajura,Tribeni Municipality,2
7,Bajura,Tribeni Municipality,3
7,Bajura,Tribeni Municipality,4
7,Bajura,Tribeni Municipality,5
7,Bajura,Tribeni Municipality,6
7,Bajura,Tribeni Municipality,7
7,Bajura,Tribeni Municipality,8
7,Bajura,Tribeni Municipality,9
5,Rolpa,Tribeni Rural Municipality,2
6,Salyan,Tribeni Rural Municipality,2
5,Rolpa,Tribeni Rural Municipality,1
5,Rolpa,Tribeni Rural Municipality,3
5,Rolpa,Tribeni Rural Municipality,4
5,Rolpa,Tribeni Rural Municipality,5
5,Rolpa,Tribeni Rural Municipality,6
5,Rolpa,Tribeni Rural Municipality,7
6,Rukum,Tribeni Rural Municipality,1
6,Rukum,Tribeni Rural Municipality,2
6,Rukum,Tribeni Rural Municipality,3
6,Rukum,Tribeni Rural Municipality,4
6,Rukum,Tribeni Rural Municipality,5
6,Rukum,Tribeni Rural Municipality,6
6,Rukum,Tribeni Rural Municipality,7
6,Rukum,Tribeni Rural Municipality,8
6,Rukum,Tribeni Rural Municipality,9
6,Rukum,Tribeni Rural Municipality,10
6,Salyan,Tribeni Rural Municipality,1
6,Salyan,Tribeni Rural Municipality,3
6,Salyan,Tribeni Rural Municipality,4
6,Salyan,Tribeni Rural Municipality,5
6,Salyan,Tribeni Rural Municipality,6
6,Dolpa,Tripurasundari Municipality,1
6,Dolpa,Tripurasundari Municipality,11
6,Dolpa,Tripurasundari Municipality,2
6,Dolpa,Tripurasundari Municipality,3
6,Dolpa,Tripurasundari Municipality,4
6,Dolpa,Tripurasundari Municipality,5
6,Dolpa,Tripurasundari Municipality,6
6,Dolpa,Tripurasundari Municipality,7
6,Dolpa,Tripurasundari Municipality,8
6,Dolpa,Tripurasundari Municipality,9
6,Dolpa,Tripurasundari Municipality,10
3,Sindhupalchok,Tripurasundari Rural Municipality,1
3,Sindhupalchok,Tripurasundari Rural Municipality,2
